filename,plddt full,plddt VSDI,plddt VSDII,plddt VSDIII,plddt VSDIV,plddt AG,plddt IFM,plddt SF,VSDI,VSDII,VSDIII,VSDIV,AG1,AG2,IFM,SF
_hnav1.9_unrelaxed_rank_051_alphafold2_ptm_model_2_seed_002.r1.pdb,73.93085959885387,75.11691666666667,80.00120967741935,76.95483050847457,77.40346456692913,67.8025,38.71333333333333,81.215,16.519139777845577,15.711825005390052,19.42949826938411,20.54755272532474,12.712745612179928,13.53700450616753,18.59284558640769,9.871661157069768
_hnav1.9_unrelaxed_rank_100_alphafold2_ptm_model_5_seed_002.r3.pdb,70.10577363896849,68.28583333333333,76.64620967741935,71.66389830508474,76.2755905511811,65.21416666666667,46.82,82.35181818181819,15.136748428906388,14.935068831445005,19.621283240399954,20.85220009974967,14.135804221904037,13.110627521213468,10.898269266264252,9.787287928736948
_hnav1.9_unrelaxed_rank_011_alphafold2_ptm_model_3_seed_002.r3.pdb,77.50359598853869,75.92091666666667,82.22370967741935,80.05186440677967,82.25433070866141,78.24,49.18666666666667,87.29818181818182,15.120247220201128,15.438581735379712,19.009875880710002,21.46172129629868,13.59823231159109,12.834097202374618,27.65963799473884,9.27968711757029
_hnav1.9_unrelaxed_rank_088_alphafold2_ptm_model_5_seed_008.r1.pdb,70.40495702005731,67.89858333333333,75.55693548387096,73.94669491525423,76.90322834645669,63.57583333333333,46.94,80.3409090909091,14.900417510929016,15.057922333442953,18.898228197373424,20.6617445778424,13.481571162145752,12.793095520631432,30.07380928648714,10.258438770105323
_hnav1.9_unrelaxed_rank_012_alphafold2_ptm_model_3_seed_012.r4.pdb,77.79390401146131,76.38883333333334,82.7174193548387,81.09127118644068,82.16622047244095,79.34333333333333,47.25,87.78181818181818,15.38028722098518,15.219531431683434,18.35958093203655,20.81048435284484,13.182418632405817,12.951298969601464,27.714273217964784,9.252141535882382
_hnav1.9_unrelaxed_rank_041_alphafold2_ptm_model_1_seed_003.r6.pdb,73.75290830945559,74.59408333333334,80.99846774193549,73.60771186440677,75.68543307086614,70.9875,44.123333333333335,82.36590909090908,16.832353192587185,15.972530106404555,20.315039601241242,20.84284241652276,14.178473331074825,13.156621336802242,10.35874070531742,9.879966497918907
_hnav1.9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.r4.pdb,78.16204871060172,76.62416666666667,82.51395161290323,81.19652542372881,82.16,81.3275,47.04333333333333,88.0759090909091,15.408063408488427,15.72837877850098,18.84547874159741,20.84190979732904,12.859923600084098,12.519998162939162,27.30286276198889,9.336553646822791
_hnav1.9_unrelaxed_rank_006_alphafold2_ptm_model_3_seed_010.r8.pdb,77.57901862464183,76.44475000000001,82.68604838709678,80.65144067796611,81.76393700787402,78.51583333333333,45.906666666666666,87.45681818181818,15.254784855906689,15.386617334554074,18.534374011549463,21.54061675068753,13.42640983286299,12.940957151617496,28.34863576964507,9.227942349191396
_hnav1.9_unrelaxed_rank_083_alphafold2_ptm_model_5_seed_007.r1.pdb,71.40883954154728,69.34366666666666,77.22814516129033,74.58500000000001,77.79724409448819,64.50583333333333,42.85,81.44954545454544,15.216133740211406,14.94210286405498,19.28339651098841,20.64296541197509,12.628747285459472,12.944267379809489,30.86486277306284,10.191259490367225
_hnav1.9_unrelaxed_rank_078_alphafold2_ptm_model_2_seed_006.r2.pdb,73.69626790830947,73.90708333333333,80.88032258064516,76.01042372881355,76.18503937007874,68.90666666666667,54.14666666666667,82.01681818181818,16.475287129516136,15.700179903427856,20.62241324384709,20.03839629311687,12.445383963542469,13.233299966372714,9.7826809208928,9.53806274879758
_hnav1.9_unrelaxed_rank_016_alphafold2_ptm_model_3_seed_019.r6.pdb,77.77285816618911,76.14841666666666,82.93540322580645,80.87677966101694,82.43433070866142,81.37083333333334,50.11666666666667,87.08454545454546,15.370236627976812,15.345841065252827,18.512336130267297,21.54358832692456,13.190984117949652,12.933261808221468,27.56135749559517,9.173395336515265
_hnav1.9_unrelaxed_rank_016_alphafold2_ptm_model_3_seed_019.pdb,77.33654011461319,75.72800000000001,81.83153225806453,79.65177966101695,82.00913385826772,79.90583333333333,46.88333333333333,87.30090909090909,15.340148011019972,15.622841802949935,18.483099117842766,21.67141282888589,13.219279140709602,12.808953470131742,27.6617961998132,9.157227746430683
_hnav1.9_unrelaxed_rank_049_alphafold2_ptm_model_1_seed_010.r1.pdb,73.99085959885387,73.97641666666667,80.4391935483871,75.12915254237288,74.99007874015747,69.29583333333333,44.04333333333333,80.94818181818182,16.64911832500448,15.60477112936938,19.84173203125171,17.073275784101888,12.690840397704164,13.57548724724089,28.70294735737081,9.424685087577195
_hnav1.9_unrelaxed_rank_080_alphafold2_ptm_model_2_seed_015.r7.pdb,73.08496418338109,74.14958333333334,80.56145161290323,74.5671186440678,75.9996062992126,70.29833333333333,43.5,81.27636363636363,16.45207831855903,16.047496876460205,20.733560885675185,20.17495558855088,13.56334623166422,13.358853468767444,12.29314951507546,10.050322631637254
_hnav1.9_unrelaxed_rank_069_alphafold2_ptm_model_1_seed_000.r0.pdb,71.73866045845273,73.797,80.44556451612904,74.11279661016948,73.10527559055119,65.37916666666666,44.63666666666666,75.64272727272727,16.49527750600153,15.574342329613794,20.176449960287854,17.652570945899072,13.397169738418636,13.003551707129866,11.11547142500038,10.58727750651696
_hnav1.9_unrelaxed_rank_056_alphafold2_ptm_model_1_seed_013.r8.pdb,73.9336246418338,74.2165,81.29362903225807,74.61203389830509,75.04590551181103,72.96333333333332,39.81,83.90772727272727,16.85537522572547,15.939361530500523,20.19199234845338,20.461231096881733,14.090763109214487,13.204671029601608,10.665144818519812,10.011617851276586
_hnav1.9_unrelaxed_rank_058_alphafold2_ptm_model_1_seed_005.r6.pdb,73.7466547277937,74.1805,80.91685483870968,73.9743220338983,75.71629921259841,68.49583333333334,36.59333333333333,82.16954545454546,16.834791029294067,15.972278297099637,20.055876196267267,20.562483848017973,13.863858842328131,13.335633843203706,25.914686646764608,9.777362834629796
_hnav1.9_unrelaxed_rank_090_alphafold2_ptm_model_5_seed_005.r4.pdb,72.34391833810888,71.25016666666667,78.14935483870968,74.08644067796611,78.09818897637794,67.6725,49.35333333333333,83.85409090909091,15.079851524468005,14.82627373954764,19.336852484310885,20.978910982222125,13.978895986450432,13.241255114225387,29.67101676720904,9.806345598641729
_hnav1.9_unrelaxed_rank_035_alphafold2_ptm_model_4_seed_002.r8.pdb,76.07891833810888,75.60641666666668,81.92016129032258,79.89355932203391,79.90165354330709,73.1925,48.156666666666666,84.43863636363636,15.63572659008848,14.789837084971555,19.18272853376182,19.99690321024733,12.76067243525983,13.836636657800913,27.54070293220564,9.468465398363136
_hnav1.9_unrelaxed_rank_066_alphafold2_ptm_model_1_seed_014.r7.pdb,73.74565186246417,74.27199999999999,81.12879032258064,74.45059322033899,75.30259842519685,71.82833333333333,35.56,83.4590909090909,16.946436705101167,15.866905243304378,20.90295247088315,20.686301264363333,14.082457775544722,13.059965849878784,16.234190925327937,10.07838603150326
_hnav1.9_unrelaxed_rank_070_alphafold2_ptm_model_1_seed_006.r0.pdb,71.70087392550143,72.75125,79.46274193548386,73.29449152542372,72.0687401574803,66.84833333333334,55.1,74.90045454545454,15.584504515704053,15.764242988485048,20.369216381589155,16.73866676291753,14.024930588063528,13.43680114461772,7.856878324118301,10.442292899550369
_hnav1.9_unrelaxed_rank_087_alphafold2_ptm_model_5_seed_012.r3.pdb,71.42022922636103,69.24375,77.15169354838709,73.41016949152542,77.46086614173228,62.45916666666667,44.25,83.10545454545455,15.181772261498327,14.814949544294777,18.92362600032034,20.53248382441832,12.36046281495964,12.823082507728008,30.510750138270936,9.739102320029296
_hnav1.9_unrelaxed_rank_065_alphafold2_ptm_model_2_seed_005.r5.pdb,73.95580229226361,75.2875,80.61370967741935,74.70737288135592,77.1976377952756,68.06666666666666,45.876666666666665,81.75272727272727,16.479308359272853,15.796892542522404,20.447127964582215,20.159158811815537,13.373474866316531,13.633421360759009,30.16311802516444,9.945166162513324
_hnav1.9_unrelaxed_rank_050_alphafold2_ptm_model_1_seed_016.r1.pdb,73.75737106017192,73.97925000000001,81.0415322580645,75.15627118644068,75.67913385826772,68.735,39.8,80.49272727272727,16.414907127364444,15.278300167230643,19.386354840454153,19.28215781493347,13.390603197765216,14.008122536585692,28.786623334458664,9.751519932810474
_hnav1.9_unrelaxed_rank_050_alphafold2_ptm_model_1_seed_016.r0.pdb,71.49588108882521,73.07683333333333,80.43645161290323,72.36406779661017,72.79661417322835,65.42083333333333,42.38666666666666,74.25636363636363,16.23585753817765,15.25762058775876,19.714322357108802,18.068249223430588,12.943244763195974,13.527849385619282,26.834828954178185,10.163680878500664
_hnav1.9_unrelaxed_rank_065_alphafold2_ptm_model_2_seed_005.r4.pdb,74.23243553008595,75.54616666666668,80.91298387096774,75.38635593220339,77.16031496062993,69.08749999999999,45.406666666666666,81.82636363636364,16.700981827425597,15.77250122840382,20.846111268051892,20.117924395921168,13.09591470650294,13.40440394049657,29.706022655347184,9.82017326731051
_hnav1.9_unrelaxed_rank_087_alphafold2_ptm_model_5_seed_012.r2.pdb,70.97452005730659,69.18366666666667,76.05870967741936,72.86822033898305,77.8603937007874,63.04083333333333,42.79333333333333,82.07954545454545,15.2687300061269,14.81019027561766,18.93383954722338,20.522231676891284,12.41774818556086,12.63381054947398,30.268214185841885,9.78582919327739
_hnav1.9_unrelaxed_rank_070_alphafold2_ptm_model_1_seed_006.r1.pdb,73.53667621776503,73.64766666666667,81.0291935483871,75.06262711864406,75.70125984251968,70.8175,50.156666666666666,81.32136363636363,16.10633508902631,15.746328492699496,20.100306316073887,18.60740965314624,13.613183389641089,13.52083984077912,8.508012458853123,9.721726647051952
_hnav1.9_unrelaxed_rank_066_alphafold2_ptm_model_1_seed_014.r6.pdb,74.0289541547278,74.58449999999999,80.98790322580645,74.14949152542373,75.69708661417323,71.37,34.06333333333333,83.34636363636363,16.94135053648321,15.852587832906025,20.86221690041593,20.657418425350247,13.918147506044043,13.2004052589305,27.068373057869582,10.08584285025302
_hnav1.9_unrelaxed_rank_090_alphafold2_ptm_model_5_seed_005.r5.pdb,71.17405444126074,69.366,76.39306451612903,72.48254237288135,77.10897637795276,66.64166666666667,46.873333333333335,83.25909090909092,15.011627693225009,14.770592303628176,19.041000840291986,20.911494948950924,13.955744229527854,13.151594656162423,29.85618733194177,9.694171496316743
_hnav1.9_unrelaxed_rank_058_alphafold2_ptm_model_1_seed_005.r7.pdb,73.72598853868195,74.20441666666667,80.8416935483871,74.53677966101695,75.58047244094487,70.5975,33.36666666666667,82.49090909090908,16.819404924075048,15.927791592056948,19.98978654213196,20.501684369826787,13.986773966858834,13.144728106735414,21.777730322510653,10.005729158836951
_hnav1.9_unrelaxed_rank_069_alphafold2_ptm_model_1_seed_000.r1.pdb,74.07545128939829,74.89891666666668,81.77362903225807,75.274406779661,75.84125984251969,70.52,50.22666666666667,81.53363636363636,16.65636929225574,15.86311287232112,19.906432126325402,18.7792635372104,13.534090475536212,13.0199767280898,9.143363385538168,9.953699663944056
_hnav1.9_unrelaxed_rank_080_alphafold2_ptm_model_2_seed_015.r6.pdb,73.32078796561605,74.64408333333334,80.57016129032259,74.26677966101694,76.19535433070865,68.59916666666668,45.29333333333333,81.47136363636363,16.55500329205645,15.946013953336427,20.306626775513458,20.101609239063425,13.744153593437463,13.388944581258077,11.37464518127928,10.073621295244328
_hnav1.9_unrelaxed_rank_049_alphafold2_ptm_model_1_seed_010.r0.pdb,71.92384670487107,74.943,80.39362903225806,73.94940677966102,71.31393700787402,67.46499999999999,38.82,75.61363636363636,16.720214681636115,15.424845574591664,19.380102295911648,15.50240458767607,13.687443223626536,13.467441256601049,17.786395475193956,10.230595534962765
_hnav1.9_unrelaxed_rank_016_alphafold2_ptm_model_3_seed_019.r7.pdb,77.80243553008596,75.94200000000001,82.76604838709677,81.3177966101695,82.19881889763779,80.38416666666667,48.02333333333333,87.47272727272728,15.398511291680114,15.735497005179084,18.501174935662867,21.59048283387845,13.352332006057969,12.899662166118926,27.234434049563063,9.125014904097418
_hnav1.9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.r5.pdb,78.40642550143266,77.06258333333334,83.01233870967742,81.2799152542373,82.82952755905512,81.8125,48.403333333333336,88.25772727272728,15.297490251672006,15.51462306986541,18.56544025871727,21.13900350063834,13.1099752097401,12.652597401324362,26.956347026257102,9.231644382232236
_hnav1.9_unrelaxed_rank_041_alphafold2_ptm_model_1_seed_003.r7.pdb,73.52074498567336,74.2825,80.35540322580646,73.67457627118644,75.6984251968504,71.02,41.11666666666667,81.68954545454545,16.991063121535394,15.941649883246088,20.393521373220466,20.78125734887088,14.281636145764253,13.105709824347551,11.539855025085888,9.771053423249718
_hnav1.9_unrelaxed_rank_078_alphafold2_ptm_model_2_seed_006.r3.pdb,73.79414756446992,74.08216666666667,80.94903225806452,75.39550847457627,76.04858267716536,69.72833333333334,54.82333333333333,82.30409090909092,16.409419764269547,15.816845861296114,20.36190742538626,19.81376465995294,12.255083231051511,13.486402411317854,9.611609958794626,9.738929818003616
_hnav1.9_unrelaxed_rank_083_alphafold2_ptm_model_5_seed_007.r0.pdb,70.246053008596,71.01491666666668,77.41145161290324,73.2443220338983,77.08976377952756,62.5625,45.196666666666665,76.18681818181818,15.409870278493589,15.05897184405363,19.96370158562785,20.34441579402073,13.330166127997057,12.156043147340338,22.29110252993333,10.931199796911589
_hnav1.9_unrelaxed_rank_012_alphafold2_ptm_model_3_seed_012.r5.pdb,77.42897564469915,76.04108333333333,83.45508064516129,80.28093220338982,81.81125984251969,78.62583333333333,44.13666666666666,87.50545454545454,15.39088308057728,15.377553706620567,18.542196876314307,21.04792272410748,13.492824945132876,12.698524874960867,27.56116880685578,9.140473565412243
_hnav1.9_unrelaxed_rank_088_alphafold2_ptm_model_5_seed_008.r0.pdb,70.58845988538683,70.35691666666666,76.63435483870968,76.57822033898304,77.36385826771652,61.14666666666667,42.96666666666667,74.25181818181818,14.51581706277673,14.88512126252252,18.49453578763198,20.65551865724993,13.645371486331914,11.61353094454912,29.32722477494248,10.990057916134928
_hnav1.9_unrelaxed_rank_011_alphafold2_ptm_model_3_seed_002.r2.pdb,77.73187679083094,76.37575,82.44693548387097,80.71661016949152,81.70968503937007,78.07416666666667,48.49333333333333,86.96,15.148484115580672,15.2827788376329,18.894332404189356,21.347167704405187,13.558579350359684,12.727826915856454,27.52145524858742,9.33652944085756
_hnav1.9_unrelaxed_rank_100_alphafold2_ptm_model_5_seed_002.r2.pdb,70.62333810888252,68.69441666666667,75.8941935483871,73.05050847457626,76.74173228346457,65.27083333333333,52.15,81.72681818181819,14.970108383041186,14.793004900965862,19.592324645125704,20.73494429700741,14.10397592879398,13.09711632383251,9.563313285676676,9.88684707072988
_hnav1.9_unrelaxed_rank_051_alphafold2_ptm_model_2_seed_002.r0.pdb,73.13724928366763,74.76766666666667,79.98467741935484,76.55322033898305,76.74559055118111,66.55416666666666,53.71,77.26772727272727,16.489645357011167,15.557147971270313,20.446460084816643,19.14005449313037,11.863441912025364,14.120265896929846,9.993809884123271,9.996478680015278
_hnav1.9_unrelaxed_rank_029_alphafold2_ptm_model_4_seed_006.pdb,76.44956303724928,75.6605,81.6591935483871,79.91084745762711,80.21692913385826,74.69333333333333,38.47,85.92363636363636,15.769914267363662,15.153419713054872,19.445790444206683,20.078583416167582,13.887703481857612,13.751563583825655,28.54228739957609,9.583425535788338
_hnav1.9_unrelaxed_rank_095_alphafold2_ptm_model_5_seed_017.r2.pdb,70.92163323782235,68.15416666666667,76.44846774193549,74.42830508474577,77.6192125984252,61.37416666666667,44.35333333333333,82.23818181818181,14.942545499345153,14.862368485540925,19.361007515106234,20.61724004322596,12.6621829871472,12.507209880704808,30.41321951060097,10.05862669552857
_hnav1.9_unrelaxed_rank_045_alphafold2_ptm_model_2_seed_007.r5.pdb,73.72722063037249,74.54483333333333,80.66370967741935,75.05152542372882,76.26236220472441,69.2825,43.55,81.80545454545455,16.639309060174345,15.883043379654922,20.180242317672995,20.1071280395784,12.79545829581731,13.60125435391898,30.325736808855936,9.848357984963789
_hnav1.9_unrelaxed_rank_072_alphafold2_ptm_model_2_seed_000.r3.pdb,73.57384670487106,74.56916666666666,80.2107258064516,74.9649152542373,76.7292125984252,69.0625,42.09666666666666,80.99499999999999,16.620171449175846,15.951786451679949,20.878177243236536,20.12489426059178,12.436391920488836,13.854095639918182,28.84754861335708,9.784248310422218
_hnav1.9_unrelaxed_rank_033_alphafold2_ptm_model_4_seed_005.r5.pdb,76.50131805157592,76.07325,82.03790322580646,79.63601694915253,80.58275590551182,72.37416666666667,47.47,86.07136363636363,15.552507386270548,14.938840785014078,19.281607868640002,19.68309907001436,13.103816963007382,13.03363448927428,28.70372928732432,9.699683036058444
_hnav1.9_unrelaxed_rank_046_alphafold2_ptm_model_2_seed_010.pdb,73.875888252149,74.75366666666667,80.51314516129031,75.16618644067798,76.54385826771653,69.54,45.26333333333333,81.53909090909092,16.497348211151994,15.994742980116936,20.121547306308226,20.168920694970268,12.803489758655646,13.606378798196086,30.69679717820737,9.996875611909957
_hnav1.9_unrelaxed_rank_030_alphafold2_ptm_model_4_seed_009.r7.pdb,76.23333810888252,75.75883333333333,82.4190322580645,80.4506779661017,80.4067716535433,73.855,39.81666666666666,86.23045454545455,15.80158833788553,14.986635012570368,19.329678036635787,20.06981223130899,13.89346918519633,13.166639434570994,27.21797466748766,9.841490639125762
_hnav1.9_unrelaxed_rank_068_alphafold2_ptm_model_1_seed_019.r4.pdb,73.73566618911175,74.93208333333334,81.11693548387096,74.31559322033898,75.27952755905511,69.25166666666667,42.57333333333333,82.21409090909091,16.924386133623873,15.67887511908938,19.71879435969654,20.14773203117413,13.273241540784223,13.422268586196596,11.36198433373326,9.605705648207216
_hnav1.9_unrelaxed_rank_082_alphafold2_ptm_model_5_seed_010.r0.pdb,70.25373209169055,71.00150000000001,77.35629032258065,74.3807627118644,75.00913385826772,63.509166666666665,45.26666666666667,76.32954545454545,15.046049348583171,14.867839150327123,18.880500575991093,16.963669001722476,13.777224393904602,11.361177843868123,27.13670689306276,10.61740994781684
_hnav1.9_unrelaxed_rank_018_alphafold2_ptm_model_3_seed_004.r0.pdb,76.31350286532951,77.38058333333333,82.88266129032259,80.99449152542373,81.57055118110237,71.4375,43.88333333333333,81.44363636363636,14.35128307852646,15.275098624886189,19.575773828893713,18.121820714266,14.4821678625819,11.466075091329204,25.60939011378444,10.623770752421196
_hnav1.9_unrelaxed_rank_018_alphafold2_ptm_model_3_seed_004.r2.pdb,77.21575214899714,76.51391666666667,83.16314516129032,80.86949152542373,81.3940157480315,74.60916666666667,45.85333333333333,87.51409090909091,15.200185097557204,15.396562505962168,19.00726350635462,20.906766607966908,14.164283321086176,13.123462271824458,28.79071911224171,9.625000675324651
_hnav1.9_unrelaxed_rank_052_alphafold2_ptm_model_1_seed_007.pdb,73.94356017191977,74.29666666666667,80.89443548387096,73.84169491525424,76.19637795275591,69.78083333333333,46.85666666666666,82.80363636363637,16.797673946115278,15.973586009409408,20.128470061085117,20.67558915726466,13.513348548749862,13.45162863745502,10.643102414239936,9.589360458341318
_hnav1.9_unrelaxed_rank_082_alphafold2_ptm_model_5_seed_010.r2.pdb,71.11474212034383,68.76708333333333,76.48298387096774,73.3542372881356,76.71259842519684,62.82,49.69,81.93772727272727,15.097340759219817,14.834068019258911,19.14567413281653,20.36619124922478,13.314242224024618,12.61544426486836,30.326926253743554,9.80917499079306
_hnav1.9_unrelaxed_rank_068_alphafold2_ptm_model_1_seed_019.r6.pdb,73.84302292263611,75.13716666666667,81.03935483870967,73.75042372881356,75.49448818897638,69.13416666666667,34.02,82.25863636363637,16.895521388817805,15.7863468224919,19.736708185510572,20.40732640499485,13.35578290479446,13.665257187480956,27.032282423058547,9.607312943794431
_hnav1.9_unrelaxed_rank_030_alphafold2_ptm_model_4_seed_009.r5.pdb,76.1735888252149,74.96575,81.94669354838709,80.35271186440679,80.29708661417322,73.98583333333333,41.63666666666666,85.61590909090908,15.561472552428963,15.131664614311276,19.157888009903388,19.74176597976989,12.796313727007478,14.12108852036556,28.241040313699493,9.6896896235122
_hnav1.9_unrelaxed_rank_033_alphafold2_ptm_model_4_seed_005.r7.pdb,76.58848853868194,76.17758333333333,82.51879032258064,80.04127118644068,80.23622047244095,73.08333333333333,44.41666666666666,85.875,15.472504322183918,15.001215050788383,19.128586225855795,19.761116871270207,13.753019886555824,13.477220002656331,28.23552205998677,9.74295632752195
_hnav1.9_unrelaxed_rank_036_alphafold2_ptm_model_4_seed_001.pdb,76.07189828080229,75.12708333333333,81.91620967741936,80.45093220338983,79.15708661417324,72.79166666666667,44.59333333333333,85.66818181818182,15.774966846240911,15.18425480555434,19.298254351106472,19.865053662147503,13.479929005747769,13.762596484675411,27.728535085719912,9.598248433959188
_hnav1.9_unrelaxed_rank_072_alphafold2_ptm_model_2_seed_000.r1.pdb,73.67308739255014,74.86583333333333,80.6291129032258,75.81872881355933,77.44921259842519,68.88083333333333,39.54333333333334,80.51454545454546,16.464190535826535,15.738692544172782,20.926909853105407,19.60632196512136,12.330176884375993,13.558414545956325,16.623336428045967,9.767284627776544
_hnav1.9_unrelaxed_rank_045_alphafold2_ptm_model_2_seed_007.r7.pdb,73.63261461318052,74.50233333333334,80.46346774193547,74.3735593220339,76.58094488188976,68.52666666666667,41.27333333333333,81.84363636363636,16.442663835279244,15.919822517854902,20.142921684800346,20.32569103376316,13.057650822410592,13.21256678318032,29.77342568466048,9.925272540338629
_hnav1.9_unrelaxed_rank_100_alphafold2_ptm_model_5_seed_002.r0.pdb,70.93622492836677,72.0115,77.86693548387096,75.23525423728813,77.73551181102363,61.86416666666667,56.28,76.81227272727273,15.328826210770348,15.138036431453056,19.604526569137036,21.09734585202603,14.169963549706118,11.94495182074838,9.288261731885036,10.972840015237624
_hnav1.9_unrelaxed_rank_011_alphafold2_ptm_model_3_seed_002.r0.pdb,76.71585243553008,76.50233333333334,82.93266129032257,81.55016949152542,82.15070866141731,74.26,45.92666666666667,82.35181818181819,15.378119781039551,15.404451402111013,19.439709925819365,18.49241082173982,12.455002569249032,12.37792005952535,16.292479645529713,9.840386882638304
_hnav1.9_unrelaxed_rank_095_alphafold2_ptm_model_5_seed_017.r0.pdb,69.90353868194842,70.65366666666667,77.37685483870968,75.55296610169492,76.55133858267718,60.0975,43.75,74.32636363636364,15.207251526821013,14.957537397579856,19.595627012167796,20.202853016344005,13.052576067581448,12.842342660122416,15.170164666212427,11.1298205735762
_hnav1.9_unrelaxed_rank_051_alphafold2_ptm_model_2_seed_002.r2.pdb,74.0162464183381,74.88525,80.12685483870968,76.07898305084746,76.88700787401575,68.70416666666667,40.13333333333333,81.3690909090909,16.478054891278887,15.727613963980676,19.791340126429034,20.452724904031736,12.7379697754391,13.473150411095396,28.40480813172305,9.759190796372412
_hnav1.9_unrelaxed_rank_012_alphafold2_ptm_model_3_seed_012.r7.pdb,77.34999283667622,75.81333333333333,82.63596774193549,80.41838983050849,82.68,78.74416666666667,42.13666666666666,87.7559090909091,15.377306688754048,15.494298596580617,18.845611160161404,21.439662917126288,13.571493985556636,12.842301273525708,26.73825914303324,9.025769662472005
_hnav1.9_unrelaxed_rank_088_alphafold2_ptm_model_5_seed_008.r2.pdb,71.21115329512894,68.92641666666667,76.42443548387097,73.40457627118644,77.50755905511811,64.1775,45.876666666666665,81.66772727272728,14.982334464294944,14.982288643595142,19.101558470449476,20.558577407009462,13.08582958776401,12.655467039979206,30.10692870420362,9.82995935902077
_hnav1.9_unrelaxed_rank_083_alphafold2_ptm_model_5_seed_007.r2.pdb,71.50751432664757,68.62791666666666,76.49870967741936,74.17203389830507,78.26614173228346,62.68833333333333,45.64666666666667,82.79863636363636,15.146962863887929,14.704038254846862,19.147267872989087,20.48258877681237,12.601284775767905,12.482560754909228,30.850961670586543,9.761614671764091
_hnav1.9_unrelaxed_rank_078_alphafold2_ptm_model_2_seed_006.r1.pdb,73.68101719197708,74.13875,80.9275806451613,76.58516949152542,76.89393700787402,69.2025,52.833333333333336,81.13863636363637,15.941888658499655,15.692145455609314,20.258698946378562,19.4615596754217,12.029663253807232,13.456612055045651,9.674769247894234,9.423307593409016
