filename,plddt full,plddt VSDI,plddt VSDII,plddt VSDIII,plddt VSDIV,plddt AG,plddt IFM,plddt SF,plddt partner,VSDI,VSDIII,VSDII,VSDIV,AG1,AG2,IFM,SF,iptm,plddt,ptm
_hNaV1.7-alpha-b3_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_018.r0.pdb,72.17309722222222,76.0404347826087,80.45639344262295,77.2088,69.14,66.60583333333334,61.873333333333335,64.94318181818181,62.179770114942535,12.337453951281846,20.371095674999907,15.665418411264987,18.06715641710117,13.693745579643286,11.295269939226774,8.025330958907551,8.162685158696249,0.297,59.2,0.582
_hNaV1.7-alpha-b3_unrelaxed_rank_074_alphafold2_multimer_v3_model_5_seed_023.r4.pdb,80.26195833333334,80.30156521739131,83.77090163934426,83.328,77.29480000000001,74.22333333333334,62.156666666666666,91.34045454545456,87.79580459770115,15.89870051293501,20.70521987325901,15.997910457306606,11.90676492587302,11.549014070473724,12.336906500415736,10.074972158770464,10.43482755008438,0.778,66.1,0.699
_hNaV1.7-alpha-b3_unrelaxed_rank_019_alphafold2_multimer_v3_model_4_seed_023.r1.pdb,79.15211805555556,80.02026086956522,83.87885245901639,77.97792,79.68448,73.05166666666666,68.85333333333334,86.44681818181817,74.64201149425287,13.968598426470708,19.38532315954521,15.204435339728995,20.52938596256596,11.51138801361504,12.2806664721423,9.50090506215066,10.990773767119402,0.651,64.3,0.685
_hNaV1.7-alpha-b3_unrelaxed_rank_089_alphafold2_multimer_v3_model_3_seed_022.r6.pdb,78.89259722222222,78.16765217391305,81.98360655737704,79.72319999999999,78.26912,73.515,73.83333333333333,90.29227272727272,67.88074712643679,16.35353347139388,20.93081422209848,16.441376432646997,17.120304933032006,12.41620956653036,12.412557593018452,7.789704551521837,10.58946367858165,0.298,63.8,0.639
_hNaV1.7-alpha-b3_unrelaxed_rank_068_alphafold2_multimer_v3_model_1_seed_025.r5.pdb,80.97907638888888,81.85817391304349,84.71459016393443,82.6484,79.36744,77.35416666666667,71.18666666666667,91.08090909090907,82.53224137931035,15.841317369461416,20.72037465877488,16.00876144490885,16.974531186456964,12.356774214980216,12.023303123518096,9.056523284351451,10.369467536956757,0.731,66.9,0.705
_hNaV1.7-alpha-b3_unrelaxed_rank_049_alphafold2_multimer_v3_model_2_seed_011.r3.pdb,78.994125,78.95591304347826,83.19500000000001,76.5152,78.39576,73.42166666666667,67.66666666666667,90.53454545454544,74.90591954022987,14.544151573742624,18.92323632468823,14.565276516427692,13.976451337875435,11.73201747356353,12.24480061087154,9.465561737160664,10.496126952357235,0.596,64.6,0.683
_hNaV1.7-alpha-b3_unrelaxed_rank_052_alphafold2_multimer_v3_model_2_seed_024.r5.pdb,80.60150694444444,80.61417391304347,84.83467213114754,84.64904,79.3876,72.4425,71.23,91.105,89.49603448275862,14.920263000362963,20.702469925107973,15.231585373821074,13.649641057551658,11.838025215381151,12.77648598011206,8.394846752621516,10.60231394554981,0.787,66.9,0.703
_hNaV1.7-alpha-b3_unrelaxed_rank_047_alphafold2_multimer_v3_model_1_seed_011.r5.pdb,81.6275,82.14243478260869,85.48762295081967,84.91328,80.44472,78.16166666666668,80.41333333333334,91.04318181818182,88.25862068965517,16.11323958737038,20.865658987916003,16.241647730449024,16.864772871284096,12.351499139780564,13.082090276404609,7.577711791827398,10.394376219860431,0.783,67.9,0.709
_hNaV1.7-alpha-b3_unrelaxed_rank_011_alphafold2_multimer_v3_model_1_seed_028.r2.pdb,80.15383333333334,81.40721739130434,85.1054918032787,82.29864,78.98384,72.7025,63.083333333333336,90.11681818181818,84.84114942528736,15.00158398303326,20.556117775494474,15.232742530483472,13.290442468179906,11.710299483787765,12.677378080660054,10.175389378298997,10.500174093794826,0.774,66.6,0.708
_hNaV1.7-alpha-b3_unrelaxed_rank_039_alphafold2_multimer_v3_model_1_seed_020.pdb,81.78228472222223,82.1188695652174,85.35065573770493,85.6768,78.87512,79.39,81.41666666666667,91.53363636363636,89.205,15.286006280255156,20.8255968942069,15.461596489366809,18.494573771785067,12.632408558940767,12.212341176039915,7.69732174200871,10.345847331175923,0.791,67.9,0.711
_hNaV1.7-alpha-b3_unrelaxed_rank_011_alphafold2_multimer_v3_model_1_seed_028.r3.pdb,81.25397916666667,82.49895652173912,85.45188524590164,85.8828,79.96176,75.72166666666668,68.54333333333334,90.71318181818182,89.19557471264368,15.420608224061722,20.774856100584664,15.38010266545708,16.655394981806946,11.791295899942469,12.141166541976103,9.358436033868053,10.358323126838629,0.812,67.8,0.717
_hNaV1.7-alpha-b3_unrelaxed_rank_047_alphafold2_multimer_v3_model_1_seed_011.r4.pdb,80.01763194444445,79.52895652173913,84.11344262295083,81.32311999999999,78.26104,77.14083333333333,77.06333333333333,90.29545454545456,75.03896551724138,16.00145509008478,20.640636739209377,16.135736394723356,16.99645969018254,12.83883347504749,13.179046020103277,7.633718556509665,10.390685925385291,0.616,65.6,0.686
_hNaV1.7-alpha-b3_unrelaxed_rank_052_alphafold2_multimer_v3_model_2_seed_024.r4.pdb,80.83089583333334,80.61565217391303,85.18754098360655,84.73960000000001,79.938,72.83416666666666,73.73,91.03318181818182,89.52793103448276,15.255060307976496,20.886803704731843,15.203311645822431,13.24735539645555,12.601106340317902,14.037517551191163,7.831184520875499,10.684062382820496,0.788,66.9,0.702
_hNaV1.7-alpha-b3_unrelaxed_rank_049_alphafold2_multimer_v3_model_2_seed_011.r2.pdb,78.29400694444445,78.11226086956522,82.39581967213115,76.70912,78.18736,72.96083333333333,68.79,89.23545454545454,65.97327586206897,14.761612953874652,19.49753402356308,14.87522067063208,13.940036836393222,11.693056828733878,12.177836014662049,9.630064070399534,10.559674284749509,0.234,63.2,0.641
_hNaV1.7-alpha-b3_unrelaxed_rank_068_alphafold2_multimer_v3_model_1_seed_025.r4.pdb,79.26928472222222,79.22426086956523,82.83942622950819,82.16016,77.80864,75.2025,63.96666666666667,90.1818181818182,67.7875287356322,15.608431984027096,20.79529692021732,15.818477360352988,16.85004765571896,11.887422975565396,12.094428221292649,9.616721166801083,10.40615039291668,0.258,64.6,0.647
_hNaV1.7-alpha-b3_unrelaxed_rank_019_alphafold2_multimer_v3_model_4_seed_023.r0.pdb,71.90675,74.37408695652174,81.60959016393443,78.63112,69.34848,65.25416666666666,57.7,69.72318181818183,62.47275862068965,13.570116027506913,20.68697897229076,15.373357831001009,19.39020296438385,15.220784375320475,11.348607535728778,8.727406831356035,8.642302760260138,0.245,58.1,0.583
_hNaV1.7-alpha-b3_unrelaxed_rank_074_alphafold2_multimer_v3_model_5_seed_023.r5.pdb,80.24407638888889,79.9506956521739,83.87549180327868,83.54,77.79560000000001,74.67166666666667,60.45666666666667,91.80045454545456,87.405,16.02673048378864,20.79290460710095,16.177604365294634,12.159790869912198,11.48478023298661,12.501839904590042,10.095894115926534,10.394757043817812,0.782,66.1,0.699
_hNaV1.7-alpha-b3_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_018.r1.pdb,78.77090277777778,78.34365217391304,83.73614754098361,79.11232000000001,80.05408,72.58833333333332,67.58333333333333,83.54727272727273,76.97557471264368,13.628909934400475,19.97913646782563,15.106602827902767,17.592158650944462,12.834118590694104,12.513381157784655,8.915115534865489,10.631347468689,0.682,64.9,0.682
_hNaV1.7-alpha-b3_unrelaxed_rank_063_alphafold2_multimer_v3_model_2_seed_025.r4.pdb,81.19361805555556,80.79504347826087,84.97204918032787,83.59296,80.62936,75.65666666666667,75.98,90.9509090909091,89.65431034482759,14.71181854836444,19.60413063616951,14.880818593074777,19.942772575547263,12.36948192124472,12.28340445479184,7.951937248243349,10.451121423081831,0.79,67.4,0.703
_hNaV1.7-alpha-b3_unrelaxed_rank_077_alphafold2_multimer_v3_model_5_seed_020.r3.pdb,79.63716666666667,80.206,83.95237704918033,83.5004,77.41,71.24333333333334,60.61333333333334,89.82636363636364,86.92724137931035,15.800822921607596,20.59287197066014,15.632399495918724,16.361077501191662,10.91452321450644,12.969299248610158,10.38373949981412,10.334824091391202,0.77,65.7,0.693
_hNaV1.7-alpha-b3_unrelaxed_rank_055_alphafold2_multimer_v3_model_2_seed_022.r6.pdb,81.24730555555556,81.3786956521739,85.13737704918033,84.81056,79.8648,76.07666666666667,71.81,91.2090909090909,89.48166666666667,15.269860870355044,20.734454634737805,15.378396080215907,16.012051804812526,12.560676454713734,12.373771534984796,8.319020435123356,10.567738452478846,0.787,67.4,0.705
_hNaV1.7-alpha-b3_unrelaxed_rank_090_alphafold2_multimer_v3_model_3_seed_027.r4.pdb,79.39929861111112,78.76156521739131,83.32868852459016,80.526,77.72384,74.18666666666667,74.16666666666667,90.40954545454544,67.51775862068966,16.37762989568393,20.935133675235992,16.370952965542354,16.710937196937817,12.421623484875076,12.2024288156088,7.688307681148045,10.584067554584108,0.334,64.1,0.641
_hNaV1.7-alpha-b3_unrelaxed_rank_023_alphafold2_multimer_v3_model_1_seed_012.r1.pdb,78.81303472222223,80.5328695652174,83.9210655737705,79.85552,79.80128,69.13833333333334,58.28,84.11545454545454,83.18545977011495,14.52374269945595,20.030909340317027,15.043041215126683,13.688849111594443,11.893071848769772,12.374060651217128,9.667931785030344,10.49580744869112,0.747,65.3,0.691
_hNaV1.7-alpha-b3_unrelaxed_rank_024_alphafold2_multimer_v3_model_4_seed_027.r2.pdb,80.22778472222222,80.17904347826087,84.13860655737705,84.32512,79.87456,71.27666666666666,61.583333333333336,90.2618181818182,88.79097701149425,14.490125016713968,20.512485807429584,15.756844385853404,12.55786956454,11.259289720048953,12.76772450360674,9.734028251448626,10.625489259323544,0.803,66.4,0.702
_hNaV1.7-alpha-b3_unrelaxed_rank_007_alphafold2_multimer_v3_model_4_seed_018.r5.pdb,80.27154166666666,80.32826086956521,85.01622950819672,85.3964,80.67752,70.8025,65.83333333333333,92.16772727272728,89.9244827586207,16.217014028482552,21.009989766775234,16.380358146267742,21.795643899641966,12.538497717031335,14.320150278541073,8.029338889348239,10.610107351012054,0.813,66.6,0.699
_hNaV1.7-alpha-b3_unrelaxed_rank_088_alphafold2_multimer_v3_model_3_seed_025.r0.pdb,74.52050694444445,78.622,83.45245901639345,78.39336,70.66896000000001,63.04833333333334,43.68,74.41363636363636,70.51827586206896,13.65660913257753,20.05635440452726,15.456435714614154,17.188215672372742,11.696762415301082,16.001303228174887,13.542759467700812,9.384706015640557,0.23,61.3,0.588
_hNaV1.7-alpha-b3_unrelaxed_rank_017_alphafold2_multimer_v3_model_4_seed_014.r2.pdb,80.1065625,80.108,84.2055737704918,81.11928,80.55304,73.8525,62.71,89.5,85.32270114942528,14.59690617905041,19.200214842547982,14.974719630096583,14.582226784685524,11.472009152716014,12.65273590967582,9.649452264247955,10.732990543180405,0.765,65.8,0.701
_hNaV1.7-alpha-b3_unrelaxed_rank_012_alphafold2_multimer_v3_model_1_seed_027.r5.pdb,81.61110416666666,80.05513043478261,85.05434426229507,85.22216,79.9608,78.21333333333332,76.10666666666667,91.73272727272727,89.49402298850575,16.780882843283308,21.113003789134314,16.258426123090757,17.092309030672244,12.390987087395418,12.324988316424482,7.918334483968204,10.325814156762654,0.811,67.9,0.712
_hNaV1.7-alpha-b3_unrelaxed_rank_065_alphafold2_multimer_v3_model_5_seed_024.r5.pdb,80.32977777777778,80.49330434782608,84.15016393442623,84.18696000000001,78.74767999999999,73.81333333333333,62.946666666666665,91.56,87.64362068965517,16.182081788200183,20.709770858220526,16.0358471556697,12.393467311450818,11.547891322661467,12.521488449860904,10.081141502825956,10.403854381910582,0.783,66.1,0.701
_hNaV1.7-alpha-b3_unrelaxed_rank_010_alphafold2_multimer_v3_model_1_seed_021.r1.pdb,77.57391666666666,79.04660869565218,83.01975409836065,78.86016000000001,78.02784,71.16666666666667,66.41666666666667,81.23363636363636,70.078908045977,14.91702446870689,20.436312289647564,15.093782130400584,12.2775796067466,11.927912055343132,11.841036652253043,9.291164028258244,10.632186651860472,0.51,63.6,0.659
_hNaV1.7-alpha-b3_unrelaxed_rank_008_alphafold2_multimer_v3_model_4_seed_024.r0.pdb,73.14350694444444,78.01782608695652,82.96516393442623,79.63888,54.74096,70.365,62.02333333333333,78.60681818181818,58.46034482758621,13.943796936272417,20.2057434161676,16.229553967993084,12.018569132804457,14.937613229696373,11.444529217053883,7.710189816081056,10.392008564276688,0.308,58.7,0.608
_hNaV1.7-alpha-b3_unrelaxed_rank_009_alphafold2_multimer_v3_model_4_seed_017.r3.pdb,80.4443125,80.11452173913044,84.89311475409835,84.66448,79.96856,71.99,68.79333333333334,91.96227272727272,89.00310344827587,13.6474181441033,20.64436022258864,15.652594768919304,12.640786803043554,12.719744887378834,13.591360822228216,8.005165394918459,10.71611893364384,0.8,66.6,0.702
_hNaV1.7-alpha-b3_unrelaxed_rank_028_alphafold2_multimer_v3_model_4_seed_020.r5.pdb,79.81427083333334,80.71104347826088,84.45745901639344,83.96176,78.39992,69.63416666666667,60.21,91.645,89.68649425287357,15.59439687836628,20.2019634194303,15.644627895862529,16.95066562114892,12.063586738611365,13.07804561087015,9.47868756737978,10.495236014497245,0.798,66.2,0.698
_hNaV1.7-alpha-b3_unrelaxed_rank_067_alphafold2_multimer_v3_model_2_seed_014.r4.pdb,80.85986805555557,80.52826086956522,85.58180327868853,83.58672,80.9992,72.69833333333334,71.16666666666667,91.5231818181818,88.91149425287357,14.934689484552402,19.897291926289867,14.941487108049188,19.781365448320297,12.557569987859912,13.922945162572464,7.900714714505265,10.702137403341448,0.783,67.1,0.7
_hNaV1.7-alpha-b3_unrelaxed_rank_064_alphafold2_multimer_v3_model_2_seed_021.r3.pdb,80.25895138888889,79.62878260869564,84.34319672131149,83.74096,79.96936,73.32833333333333,72.0,90.24045454545454,89.26821839080459,15.182189861808473,20.641846574374107,15.380561953322772,11.92387600572901,12.645389515550718,13.84213094144106,7.9293193907169615,10.630205360198833,0.791,66.6,0.702
_hNaV1.7-alpha-b3_unrelaxed_rank_093_alphafold2_multimer_v3_model_2_seed_020.r3.pdb,77.78284027777778,77.89026086956521,82.20196721311476,78.53304,76.70567999999999,72.16250000000001,65.18666666666667,88.45681818181818,66.17270114942528,14.921097111137636,20.512270888421885,15.12097635736529,13.472433892953418,11.941623382103456,12.387387214420963,9.179587245622756,10.522722984094944,0.22,63.2,0.628
_hNaV1.7-alpha-b3_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_024.r4.pdb,81.75421527777779,82.35260869565217,85.39,85.76624000000001,79.56591999999999,76.99,76.91666666666667,90.77545454545454,89.38597701149425,15.916246605277264,21.04151258821476,15.586274538837046,12.334120722613347,12.335466509216422,12.173048837493424,7.935485996459197,10.745717379495888,0.812,68.1,0.719
_hNaV1.7-alpha-b3_unrelaxed_rank_039_alphafold2_multimer_v3_model_1_seed_020.r0.pdb,64.88757638888889,70.06530434782609,80.15573770491804,74.73303999999999,64.90272,53.3975,36.84333333333333,61.73681818181819,64.82402298850575,13.319188451253329,20.628816398426743,16.238877855319927,16.858091262061667,12.147142791619764,14.714166914915706,15.09424648665842,12.211959261314297,0.23,54.4,0.507
_hNaV1.7-alpha-b3_unrelaxed_rank_091_alphafold2_multimer_v3_model_3_seed_020.r3.pdb,77.0426875,76.64069565217392,81.1888524590164,79.43736,74.40672,65.12,60.553333333333335,88.57727272727273,65.04522988505748,16.04501143658053,20.63893265166588,15.83456933421304,17.98053319565357,10.67644725552466,13.197515258562875,10.066669260485316,10.496257714061713,0.214,62.3,0.615
_hNaV1.7-alpha-b3_unrelaxed_rank_036_alphafold2_multimer_v3_model_4_seed_015.r5.pdb,81.13434722222223,81.7488695652174,85.33786885245901,85.6408,81.34232,73.145,63.82333333333333,91.19363636363636,90.14275862068966,16.154490056947015,20.932147787553955,16.29487778413818,12.162731847738817,12.138364675688402,12.663437448023345,8.66573009041939,10.590213123445627,0.795,67.2,0.705
_hNaV1.7-alpha-b3_unrelaxed_rank_045_alphafold2_multimer_v3_model_2_seed_015.pdb,81.47453472222222,79.30121739130435,85.66745901639345,85.93448,79.8636,75.93083333333334,72.71,91.48590909090908,89.43942528735633,15.764040789087035,20.847029332737076,16.313705924773807,12.298722941834246,12.191344306515177,12.305788637872828,8.368627008058132,10.567901873125054,0.79,67.4,0.707
_hNaV1.7-alpha-b3_unrelaxed_rank_091_alphafold2_multimer_v3_model_3_seed_020.r1.pdb,76.92893055555555,76.46573913043478,81.43704918032786,80.77408,76.41552,64.68666666666667,60.26,84.77136363636363,67.95954022988505,14.053400086811733,20.18588789228752,15.82895603001032,17.279409422778315,11.138540389117416,12.85454429375075,9.559473730284529,10.82637607881788,0.208,62.5,0.61
_hNaV1.7-alpha-b3_unrelaxed_rank_039_alphafold2_multimer_v3_model_1_seed_020.r2.pdb,78.89011111111111,77.56782608695652,83.08573770491803,79.16392,78.92392,73.97333333333334,66.10333333333334,87.45409090909091,75.39419540229885,13.291751539958907,20.40444172233095,15.636517706957646,17.0072246707098,12.31757837401492,11.84441214244084,9.779166631160347,10.353925922083857,0.643,64.8,0.684
_hNaV1.7-alpha-b3_unrelaxed_rank_093_alphafold2_multimer_v3_model_2_seed_020.r1.pdb,76.42701388888888,76.96504347826087,80.65811475409836,78.1936,76.26375999999999,71.08166666666666,62.25,83.9159090909091,65.98218390804597,14.173838188719383,20.29082960354258,15.033256932547916,12.241652911269783,12.844132823978423,11.99949203091531,9.862920510680397,11.174786172450908,0.224,62.1,0.623
_hNaV1.7-alpha-b3_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_024.r6.pdb,82.20652777777778,83.4775652173913,85.80475409836066,86.2256,79.73,78.34833333333334,74.33333333333333,91.75409090909092,89.58350574712644,16.101039749034843,20.91457018444319,15.993229473749194,12.2393164433313,12.327485266671385,12.388198577678676,8.504270045100872,10.78226863883478,0.814,68.2,0.719
