filename,plddt full,plddt VSDI,plddt VSDII,plddt VSDIII,plddt VSDIV,plddt AG,plddt IFM,plddt SF,plddt partner,VSDI,VSDIII,VSDII,VSDIV,AG1,AG2,IFM,SF,iptm,plddt,ptm,CAM
hnav1.5c-CaM_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_029.r8.pdb,81.94938151494094,82.8695652173913,84.85418032786885,85.93209302325582,83.4468,77.01916666666666,38.23,91.82636363636364,71.3748322147651,15.917799282564156,20.930315955570283,15.72132364020282,21.02591688844984,13.349592652961364,13.4169790191384,29.38731677101535,9.976938408149064,0.858,66.4,0.664,46.1029219355997
hnav1.5c-CaM_unrelaxed_rank_074_alphafold2_multimer_v3_model_3_seed_020.r4.pdb,81.87792216817235,82.56304347826087,84.70073770491803,84.84759689922481,83.60983999999999,75.62666666666667,38.96666666666667,90.01363636363637,66.7344966442953,15.8346882823755,20.9743017523826,15.669981684737223,20.87918523314548,12.192654304949354,12.990723844343702,27.63974287145233,9.98227794644088,0.809,66.2,0.649,44.72055717452545
hnav1.5c-CaM_unrelaxed_rank_010_alphafold2_multimer_v3_model_4_seed_022.pdb,81.25410701876304,81.80730434782609,84.4177868852459,84.15062015503877,83.09447999999999,76.85833333333333,35.43666666666667,91.74772727272727,70.3193288590604,15.845160554566812,20.67367178321258,15.45360051897292,20.645611301194258,13.247336562494365,13.707623353448255,28.583436707296062,9.86384007372382,0.851,65.9,0.66,46.06764741117132
hnav1.5c-CaM_unrelaxed_rank_053_alphafold2_multimer_v3_model_3_seed_018.r2.pdb,81.92387769284225,81.83739130434782,84.50418032786885,84.01007751937983,82.63728,76.72416666666668,39.99666666666667,89.93227272727273,69.10711409395972,15.51145705599574,20.464796187599816,15.468271655230266,15.63226186449037,12.138247855436138,12.629674778077227,29.847589014860144,9.894885042283212,0.834,66.5,0.659,45.27389972158351
hnav1.5c-CaM_unrelaxed_rank_017_alphafold2_multimer_v3_model_5_seed_021.r6.pdb,80.66241834607366,80.03800000000001,84.18606557377049,84.37558139534885,82.36703999999999,74.75,66.41666666666667,89.53136363636364,66.14080536912752,16.18478266767892,21.06785601336785,16.291589885582066,21.698634795765376,12.673911866507517,13.067035700571113,7.651327727917554,9.794196342732771,0.821,65.2,0.651,45.88606118419841
hnav1.5c-CaM_unrelaxed_rank_091_alphafold2_multimer_v3_model_1_seed_020.r6.pdb,82.34006949270326,83.41556521739132,85.1255737704918,84.64093023255815,83.44192,78.83749999999999,43.46,90.42227272727273,64.80208053691275,15.559624031447546,20.85277439574888,15.285612156534654,20.47434455605356,12.963084586625206,13.138849987727236,27.75208916460165,9.763107599529976,0.78,66.8,0.67,44.9458439569222
hnav1.5c-CaM_unrelaxed_rank_087_alphafold2_multimer_v3_model_1_seed_010.pdb,82.2286935371786,83.49826086956521,84.87622950819672,85.31038759689923,83.32008,78.45416666666667,72.10666666666667,91.03681818181818,61.92201342281879,15.758107690963408,20.88874436149765,15.391765493275942,20.56649834074824,12.89464346153084,13.82551272105306,7.423077933040983,9.78113301207994,0.761,66.5,0.666,44.35301309945019
hnav1.5c-CaM_unrelaxed_rank_085_alphafold2_multimer_v3_model_1_seed_025.r5.pdb,81.8404169562196,83.13773913043478,85.04270491803278,84.30062015503877,82.70367999999999,77.8525,43.14333333333334,90.14863636363636,62.32510067114095,15.347158759848677,20.80112737329398,15.183774695377958,20.342293872619184,12.79321984490222,13.099677438776878,28.38125050099097,9.690680110291538,0.767,66.3,0.673,44.62990106419687
hnav1.5c-CaM_unrelaxed_rank_038_alphafold2_multimer_v3_model_3_seed_025.r7.pdb,81.88990965948575,82.26808695652174,84.81745901639344,85.75612403100776,83.71696,74.27499999999999,39.05,89.88272727272728,69.49812080536913,15.850822218421351,20.96259788289609,15.587016038998613,20.802202912191778,12.496883371465064,12.8956033592849,28.322076283351823,9.99661412679313,0.83,66.6,0.652,45.18113222352888
hnav1.5c-CaM_unrelaxed_rank_041_alphafold2_multimer_v3_model_2_seed_027.r8.pdb,80.70073662265462,80.11591304347826,84.33295081967213,83.75317829457364,81.52704,74.60416666666667,37.93666666666667,90.57090909090908,67.88268456375839,15.19044683345424,20.75041951383152,14.9773302360601,19.974268171825468,12.711181259033324,12.843515017315156,27.54780579283948,9.953264439368624,0.825,65.5,0.659,45.65457109644115
hnav1.5c-CaM_unrelaxed_rank_068_alphafold2_multimer_v3_model_2_seed_010.r8.pdb,81.13473245309243,81.34104347826086,84.54590163934427,84.68441860465117,82.93728,74.22333333333334,67.68666666666667,91.11590909090908,65.58456375838927,15.505403122782717,20.852038173761336,15.252289205230802,20.457984798117337,12.523093946784876,13.351793961861455,7.766563075131754,10.008056254837898,0.805,65.6,0.655,44.95870454094513
hnav1.5c-CaM_unrelaxed_rank_024_alphafold2_multimer_v3_model_5_seed_026.r2.pdb,80.17452397498262,79.14556521739131,83.10483606557378,81.97697674418605,80.58991999999999,77.51083333333334,38.03,88.665,68.57228187919463,15.24058332216979,20.42907085503401,15.41540661156883,18.275124322422545,12.154994734675949,12.329271430218414,29.378054700745587,9.879077183623986,0.847,65.1,0.66,46.063989503732735
hnav1.5c-CaM_unrelaxed_rank_025_alphafold2_multimer_v3_model_2_seed_015.r5.pdb,80.90176511466296,81.44191304347825,84.49450819672131,83.8424031007752,82.43480000000001,75.76166666666667,40.45,90.84954545454546,66.29006711409396,15.34720029842577,20.70141951654524,15.28981981581209,20.324209357315723,12.404049338824802,13.020633817138089,27.97623802443781,10.045902945977527,0.81,65.5,0.661,45.47079862945009
hnav1.5c-CaM_unrelaxed_rank_071_alphafold2_multimer_v3_model_2_seed_024.r3.pdb,80.40826963168867,80.27478260869566,84.03024590163935,82.00007751937984,82.54711999999999,75.7,41.09666666666666,89.9090909090909,64.22268456375839,14.881762698013969,19.8462776610628,14.791220571676972,20.077699170970764,13.058507035645382,13.123881361853282,28.002322778655344,9.902885135151273,0.771,64.8,0.656,46.29047912908226
hnav1.5c-CaM_unrelaxed_rank_026_alphafold2_multimer_v3_model_3_seed_028.r3.pdb,81.76716469770673,82.52747826086956,85.01754098360655,84.59170542635658,83.964,74.58333333333333,37.59666666666666,90.13363636363636,69.56328859060403,15.797834376901156,20.77104985310083,15.613551037480232,20.718771247349583,12.213402719963018,12.970551029158322,29.1817011155964,10.045918275598304,0.831,66.4,0.651,45.36196960009563
hnav1.5c-CaM_unrelaxed_rank_083_alphafold2_multimer_v3_model_1_seed_019.r8.pdb,82.1090896455872,83.11026086956522,84.3472131147541,85.36813953488372,82.52472,79.5575,44.21,90.6290909090909,62.66295302013423,15.821651083246657,20.93657591393588,15.620913353578274,16.864054465044873,13.45033033051605,13.605955864987951,26.842038242279592,9.68794942183329,0.765,66.4,0.673,44.62142393514577
hnav1.5c-CaM_unrelaxed_rank_026_alphafold2_multimer_v3_model_3_seed_028.r2.pdb,82.04413481584433,82.39547826086957,85.16049180327869,84.08945736434109,83.90776,75.45833333333333,38.46666666666667,89.80636363636364,68.63503355704698,15.30893480945033,20.232105500911167,15.339256337906347,20.549299623101515,12.03394241302492,12.767093052061616,28.87925166966762,10.0475641824275,0.829,66.6,0.653,45.548911183473976
hnav1.5c-CaM_unrelaxed_rank_052_alphafold2_multimer_v3_model_2_seed_026.pdb,80.28205003474635,79.53556521739131,83.60868852459016,83.37457364341086,83.61144,73.47500000000001,37.77,90.45454545454544,66.52060402684563,15.887078963736537,20.892404050276262,15.845292644820416,21.41120223154225,12.634745862105817,12.988160685793812,22.87921403807395,10.01699725466669,0.82,65.0,0.654,45.67371222048849
hnav1.5c-CaM_unrelaxed_rank_071_alphafold2_multimer_v3_model_2_seed_024.r2.pdb,79.42129256428075,79.7633043478261,82.93073770491803,80.91046511627907,81.92808000000001,76.24,38.98,88.78681818181818,52.69161073825504,14.783476215017902,19.90466028346125,14.82807897200443,20.03974962418443,13.329719726986012,12.98424687842926,29.1475859892376,9.642288991728051,0.508,62.9,0.649,11.016496493894962
hnav1.5c-CaM_unrelaxed_rank_025_alphafold2_multimer_v3_model_2_seed_015.r4.pdb,80.38681028492007,80.8524347826087,84.35344262295082,82.64449612403101,81.74936,75.4425,38.876666666666665,90.55318181818184,67.37993288590604,15.176081641846816,20.54176686655751,15.203100769250987,20.4162061363026,12.278135566933605,12.880783361271162,28.14602376890917,9.942599056584752,0.816,65.2,0.657,45.32652357064239
hnav1.5c-CaM_unrelaxed_rank_024_alphafold2_multimer_v3_model_5_seed_026.r3.pdb,80.48337734537874,79.59660869565218,83.85262295081968,83.73961240310078,79.97832000000001,75.83166666666666,36.84333333333333,89.69681818181817,66.2448322147651,15.74769386291212,20.825825433821343,15.696326512913776,21.01444060640207,12.113274123869235,12.575347351067483,30.43351166066775,9.883366126983256,0.817,65.2,0.659,46.22458850006131
hnav1.5c-CaM_unrelaxed_rank_063_alphafold2_multimer_v3_model_2_seed_025.r8.pdb,80.77111188325226,81.41252173913044,84.00622950819672,82.15829457364342,82.11312,75.42583333333333,40.72,90.49136363636364,66.6461744966443,15.061733532366055,20.33016111593806,14.928769842153772,20.00916222634021,12.477606861894632,12.852135503487348,28.10053547532502,9.935798709716297,0.81,65.5,0.659,45.58638799027622
hnav1.5c-CaM_unrelaxed_rank_038_alphafold2_multimer_v3_model_3_seed_025.r6.pdb,81.91290479499652,82.47208695652175,85.17696721311475,85.4268992248062,83.57776,75.58916666666666,37.18,89.98045454545455,69.76114093959731,15.842789022138746,20.8828589278384,15.667575817592205,20.936979390542465,11.9958835022686,12.91512028592843,30.279654192212963,9.998486135410705,0.835,66.6,0.651,44.94024668379113
hnav1.5c-CaM_unrelaxed_rank_033_alphafold2_multimer_v3_model_3_seed_023.pdb,81.96408617095206,82.92121739130435,84.93295081967213,85.61457364341086,83.81303999999999,74.35416666666667,71.0,90.32636363636364,69.48147651006711,16.099213676450166,21.029804207362464,15.885502384249609,21.349393878984017,12.926079761474474,13.430900565487038,7.517782718328589,10.006808981888282,0.831,66.6,0.647,45.13675356070704
hnav1.5c-CaM_unrelaxed_rank_085_alphafold2_multimer_v3_model_1_seed_025.r4.pdb,81.26982626824183,82.4677391304348,84.8138524590164,84.28744186046512,81.94928,76.81333333333333,43.34333333333333,89.73590909090909,61.89919463087248,15.4106327903821,20.75364076493568,15.100511580737916,20.25197454570788,12.3930999350445,13.007359032486187,28.21075874555663,9.612961718429966,0.764,65.8,0.671,45.08008852032125
hnav1.5c-CaM_unrelaxed_rank_017_alphafold2_multimer_v3_model_5_seed_021.r7.pdb,80.97930507296734,79.6115652173913,83.84745901639344,84.44767441860465,83.29912,75.41083333333334,68.82000000000001,89.94318181818181,66.51147651006713,16.17517696966559,21.156349141569773,16.389022240512094,21.78517775920132,12.207995167102585,13.093286447641784,7.733628514481414,9.890010819003184,0.827,65.5,0.655,45.95932869396593
hnav1.5c-CaM_unrelaxed_rank_091_alphafold2_multimer_v3_model_1_seed_020.r7.pdb,82.18663655316192,83.226,85.11967213114754,84.34077519379844,83.6096,77.83416666666666,45.906666666666666,90.315,63.02362416107383,15.656044008624912,20.89502703994422,15.307676015646532,20.65372368363633,12.411276727234794,13.247689798602623,27.71408163731932,9.797371943536694,0.767,66.6,0.673,44.90201512181831
hnav1.5c-CaM_unrelaxed_rank_057_alphafold2_multimer_v3_model_5_seed_018.pdb,81.06181375955525,80.83460869565216,84.71450819672131,84.94178294573643,81.89936,76.05583333333334,35.416666666666664,90.46545454545456,66.0859731543624,16.60662385917138,21.038357920712347,16.336942369978537,21.36777190069193,12.778030364653231,12.958457315591236,29.80447070491271,9.945643719739817,0.815,65.6,0.661,45.9325411990236
hnav1.5c-CaM_unrelaxed_rank_053_alphafold2_multimer_v3_model_3_seed_018.r3.pdb,81.96664350243225,82.50791304347825,84.60573770491803,84.50759689922481,82.8768,75.78166666666667,38.45666666666667,90.12545454545456,70.48208053691275,15.721799165489935,21.0860326519713,15.65767402905042,16.888757621565894,12.582084485489675,12.95015015356965,29.68623820897488,10.048807989010438,0.836,66.6,0.658,45.409773782744175
hnav1.5c-CaM_unrelaxed_rank_034_alphafold2_multimer_v3_model_3_seed_017.pdb,82.07816539263376,82.9348695652174,85.08942622950819,85.22736434108528,84.31656,74.37666666666667,72.64333333333333,90.18454545454546,69.01604026845636,16.058243397084254,21.077610134927536,15.831809530183213,21.46565624433597,12.2356919706243,13.289500554949385,7.716853115098149,10.120322820938076,0.831,66.6,0.645,45.02059610889221
hnav1.5c-CaM_unrelaxed_rank_074_alphafold2_multimer_v3_model_3_seed_020.r5.pdb,81.98542043085476,82.60147826086957,84.79885245901639,84.9775968992248,84.03616000000001,74.85333333333334,39.07333333333333,90.01727272727273,68.36228187919463,15.920912316824056,21.023928605282123,15.69490162441294,21.02637400980017,12.55320078705029,13.193706908977475,28.7430481682093,10.043791166686017,0.812,66.4,0.654,45.33929669723605
hnav1.5c-CaM_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_026.r1.pdb,80.78564280750521,80.29530434782608,83.32073770491803,81.85550387596899,81.48544,77.25583333333333,40.25,89.41227272727272,66.94684563758389,14.30958077652871,19.170009624410728,14.873442809248973,14.551982339186644,11.88836241876904,12.227370404138412,29.61405639219322,8.937963694265042,0.838,65.2,0.665,45.850273554254834
hnav1.5c-CaM_unrelaxed_rank_067_alphafold2_multimer_v3_model_2_seed_013.r1.pdb,79.30116052814454,79.80486956521739,83.68606557377049,81.34209302325581,81.09512,70.88083333333333,39.10333333333333,87.96636363636364,53.423154362416106,13.797218052926466,19.46333023919596,14.952883969321771,18.955064653015565,11.697643608864135,12.031011844396131,30.6077111035765,9.530985835683529,0.533,62.8,0.646,16.084816971293144
hnav1.5c-CaM_unrelaxed_rank_048_alphafold2_multimer_v3_model_3_seed_019.r1.pdb,81.51884642112577,82.3366956521739,84.74959016393443,84.18868217054263,82.64775999999999,76.64416666666666,39.083333333333336,89.76863636363636,49.88281879194631,15.09972125570535,20.22532180213704,15.334491090349234,17.317587996023004,11.7810728713475,12.79922189041193,29.317763216180047,9.944692654878782,0.373,64.4,0.651,26.67684842705375
hnav1.5c-CaM_unrelaxed_rank_028_alphafold2_multimer_v3_model_3_seed_027.r4.pdb,82.09118832522586,82.63026086956522,85.23122950819672,85.63790697674418,84.67848,74.82833333333333,37.07333333333333,90.45454545454544,68.91348993288591,16.137511766068524,21.057021109359223,16.02993714897223,21.36172045973825,12.090755931702532,13.091626216784528,29.17361048961887,10.07036369750368,0.825,66.7,0.653,45.35862863888193
hnav1.5c-CaM_unrelaxed_rank_069_alphafold2_multimer_v3_model_5_seed_028.r7.pdb,80.3820083391244,80.31008695652174,84.35032786885246,84.01015503875969,82.8132,76.47416666666668,36.64666666666667,89.69590909090908,52.89503355704698,15.966563437383764,20.94219923981242,16.20994565074171,21.55871603319641,12.095043199592135,12.85090039647028,29.463671274978616,9.772465502625222,0.483,63.7,0.653,19.05357105636631
hnav1.5c-CaM_unrelaxed_rank_047_alphafold2_multimer_v3_model_3_seed_029.r4.pdb,81.9891660875608,82.72113043478261,84.9955737704918,85.69046511627907,84.33976,75.95916666666666,70.83333333333333,89.815,72.15805369127516,16.02563015921683,20.9239562224738,16.099062146597237,21.491324528748805,12.095801130971028,12.990129368100998,7.501644353073531,10.004244799084036,0.85,66.8,0.65,45.51446952343837
hnav1.5c-CaM_unrelaxed_rank_096_alphafold2_multimer_v3_model_2_seed_029.r5.pdb,80.67908964558721,81.4984347826087,84.70606557377049,83.65627906976744,82.03768,76.15083333333332,39.833333333333336,90.71818181818182,57.52489932885906,15.299219261125712,20.76957731876121,15.24953091081821,20.395477390833488,13.54825542274724,13.299335208949357,27.649520990425856,9.930477632017508,0.544,64.2,0.649,20.63444617623648
hnav1.5c-CaM_unrelaxed_rank_095_alphafold2_multimer_v3_model_1_seed_011.r7.pdb,81.22095205003474,82.63304347826086,84.33032786885245,84.46263565891473,81.75128,78.30666666666667,39.26,89.98181818181818,54.51536912751678,15.67359910805428,20.83063114742325,15.412061964578262,17.06589300329754,13.228968327122113,12.959123890140106,27.18838314427689,9.661973814909665,0.529,64.8,0.664,18.473584844312164
hnav1.5c-CaM_unrelaxed_rank_054_alphafold2_multimer_v3_model_4_seed_012.r5.pdb,79.72027797081306,81.19782608695652,84.39827868852458,82.61875968992248,82.16984,74.87583333333333,43.406666666666666,91.05045454545456,46.29624161073826,15.418530604438285,20.099171649597903,15.3968162293378,20.68201455371309,12.489434614905512,13.39816606853341,8.455619965443102,9.882059046575264,0.412,62.7,0.644,18.89703061330007
hnav1.5c-CaM_unrelaxed_rank_054_alphafold2_multimer_v3_model_4_seed_012.r7.pdb,80.94328005559417,81.7408695652174,84.84991803278689,84.87046511627908,82.6844,76.53666666666668,64.63666666666667,91.5418181818182,56.29610738255034,15.543444502426096,21.04009821745137,15.455058362879123,20.8088680374498,12.735843513485866,13.44663448599686,7.503942297219509,9.884834545909204,0.671,64.4,0.649,43.44391857325948
hnav1.5c-CaM_unrelaxed_rank_093_alphafold2_multimer_v3_model_5_seed_016.r8.pdb,79.71328005559417,79.80591304347827,83.99868852459016,84.38294573643411,81.96024,74.99833333333333,32.04333333333333,89.78954545454545,53.49114093959732,16.276198726975533,20.99492229087786,16.149345404690557,21.54556123659813,12.28958412640558,13.09259722133084,16.99713205220222,9.983901592063097,0.522,63.3,0.646,19.14398247491885
hnav1.5c-CaM_unrelaxed_rank_064_alphafold2_multimer_v3_model_2_seed_014.pdb,81.29161223071578,81.06139130434782,84.32819672131149,84.59852713178294,82.91208,75.39583333333333,43.04,90.86636363636364,65.99563758389262,15.786558491324191,20.82403618417909,15.827825877232792,21.378480137745992,13.44244456934824,13.49821384480184,26.58187239454738,9.95197658759304,0.808,65.7,0.659,45.43242134203283
hnav1.5c-CaM_unrelaxed_rank_095_alphafold2_multimer_v3_model_1_seed_011.r5.pdb,81.46382209867964,83.05226086956522,84.66377049180328,84.96961240310077,81.62896,78.07666666666667,42.01,90.31136363636364,54.31322147651007,15.59347007564384,20.9874847468676,15.263039703807369,17.152465857712706,11.991138102782404,12.853947098070693,29.35865782013885,9.741005800224125,0.499,65.1,0.663,21.245338147461908
hnav1.5c-CaM_unrelaxed_rank_096_alphafold2_multimer_v3_model_2_seed_029.r7.pdb,79.8741000694927,80.14547826086957,83.78295081967214,84.03186046511628,82.18960000000001,73.95833333333333,38.53,90.31318181818182,54.687986577181206,15.564268373425072,20.81427882488365,15.32888420596881,20.6528543305762,12.622356119203737,13.162308840017392,28.938780036483912,9.959603104541866,0.521,63.4,0.646,18.76423286468168
hnav1.5c-CaM_unrelaxed_rank_047_alphafold2_multimer_v3_model_3_seed_029.r6.pdb,81.90779708130647,83.17634782608697,85.42745901639344,85.50976744186046,85.11167999999999,74.27499999999999,61.48,89.53681818181818,68.39208053691276,16.349227932841355,21.00816419871094,16.257384629761333,21.701813864283327,12.22703357319346,13.344051783472665,7.827110130820953,9.961453458205783,0.818,66.4,0.644,45.12173738897916
hnav1.5c-CaM_unrelaxed_rank_069_alphafold2_multimer_v3_model_5_seed_028.r5.pdb,80.24921473245308,80.14269565217391,83.81401639344261,83.3539534883721,82.20232,76.86,36.84666666666666,89.65681818181818,50.86302013422819,15.782388444085388,20.911658231713712,16.089021412130695,21.337762534998834,12.037496334371196,12.625227205876335,29.09327709282679,9.89013301225014,0.483,63.5,0.653,18.457204419954827
hnav1.5c-CaM_unrelaxed_rank_048_alphafold2_multimer_v3_model_3_seed_019.r3.pdb,81.23207088255732,81.16008695652174,84.35795081967213,84.59139534883721,83.39168,73.95916666666666,37.74666666666667,89.37545454545455,68.50557046979866,16.15628809473265,21.046553043194507,16.165259540137303,21.31381429965083,12.029588272256037,13.03827013065767,29.19122501711773,10.008026179022515,0.824,66.0,0.649,45.26645916128188
hnav1.5c-CaM_unrelaxed_rank_066_alphafold2_multimer_v3_model_2_seed_011.r8.pdb,80.51349548297429,80.78034782608695,83.49303278688524,84.13713178294574,80.8352,75.46416666666666,37.04333333333333,90.43954545454544,65.82510067114094,15.605096411108777,20.78785984655467,15.326459245370406,16.760912534823394,13.089152569971825,12.953279005718978,27.19485712409609,10.018680801382985,0.808,65.2,0.657,45.65225238693048
hnav1.5c-CaM_unrelaxed_rank_028_alphafold2_multimer_v3_model_3_seed_027.r6.pdb,82.31084086170952,82.4735652173913,85.19778688524589,85.83317829457364,85.10719999999999,75.08416666666666,39.580000000000005,90.27272727272728,69.20221476510066,16.114449757903618,20.9832270397096,16.09175866709416,21.63174458983833,12.132562383931928,13.219806125658575,28.61027270055286,9.99471265219766,0.831,66.9,0.655,44.96810987800132
hnav1.5c-CaM_unrelaxed_rank_033_alphafold2_multimer_v3_model_3_seed_023.r8.pdb,81.96408617095206,82.92121739130435,84.93295081967213,85.61457364341086,83.81303999999999,74.35416666666667,71.0,90.32636363636364,69.48147651006711,16.099213676450166,21.029804207362464,15.885502384249609,21.349393878984017,12.926079761474474,13.430900565487038,7.517782718328589,10.006808981888282,0.831,66.6,0.647,45.13675356070704
hnav1.5c-CaM_unrelaxed_rank_067_alphafold2_multimer_v3_model_2_seed_013.r3.pdb,80.72882557331481,80.09782608695652,84.10959016393443,82.75317829457364,82.09744,74.4175,42.72,90.38318181818182,66.48664429530201,14.884591563089666,20.54102930721828,15.086736857253127,20.348091065257204,12.978662257721323,13.210032059007276,27.630910589410547,9.948206773082273,0.811,65.4,0.663,45.75677562940815
hnav1.5c-CaM_unrelaxed_rank_085_alphafold2_multimer_v3_model_1_seed_025.pdb,81.9048575399583,82.6086956521739,84.7627868852459,84.28643410852713,82.46464,79.16250000000001,46.23,90.4090909090909,62.02993288590604,15.37421757358728,20.719441329340903,15.146729746054096,20.164627569087408,13.09991423636048,13.214610436936836,27.446607586366664,9.692582834312018,0.764,66.3,0.673,44.829023556173965
hnav1.5c-CaM_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_026.r3.pdb,81.18786657400973,80.81330434782609,84.19237704918032,84.43077519379845,81.65152,76.3075,37.63666666666666,91.19363636363636,69.5631543624161,15.496841291050249,20.427978607782023,15.344974193526683,15.228833901517214,12.270394166447954,12.852467156153326,30.337837595979053,9.844666779530934,0.846,65.8,0.664,45.896933089259896
hnav1.5c-CaM_unrelaxed_rank_055_alphafold2_multimer_v3_model_5_seed_010.pdb,81.0752189020153,81.2408695652174,84.67311475409836,85.1037984496124,84.27448,75.92083333333333,31.96,90.17681818181818,65.81161073825504,16.1938169990895,20.977006316440864,16.28381512422688,21.763419882913624,12.250001999999837,13.106744294446276,28.94527398384752,9.949635671721854,0.818,65.5,0.657,45.63943064938475
hnav1.5c-CaM_unrelaxed_rank_074_alphafold2_multimer_v3_model_3_seed_020.r7.pdb,82.24466296038916,83.35434782608695,85.18401639344263,85.26387596899225,84.66239999999999,74.72583333333334,38.333333333333336,89.86136363636363,68.04503355704699,15.98549245409725,21.035863875771778,15.776533110921424,21.22790130936169,12.113768158587153,13.08314683094247,29.47212508456084,10.042362172317825,0.82,66.8,0.652,45.38530896666894
hnav1.5c-CaM_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_015.r8.pdb,81.37779708130645,82.6204347826087,84.30565573770492,86.27124031007752,84.29832,77.515,69.85333333333334,91.88909090909092,69.71859060402684,16.08144912624481,20.95144699060187,15.91019783032254,21.677408447505897,13.034779706615682,13.82094103163746,7.433298123982382,9.949890602413678,0.861,65.9,0.647,45.228078059983936
